TIMESTAMP        home1-RQ         home1-RD         home1-WR         scratch-RQ       scratch-RD       scratch-WR       work2-RQ         work2-RD         work2-WR         
1644533998        56040153         1745913017819     1306803892       87491716          167737757944956  80312833313108    23633656         88480215911899    677358034460     
1644534008        56040153         1745913017819     1306803892       87491716          167737757944956  80312833313108    23633717         88480215931289    677358046864     
1644534018        56040153         1745913017819     1306803892       87491716          167737757944956  80312833313108    23633778         88480215950679    677358059268     
1644534029        56040153         1745913017819     1306803892       87491716          167737757944956  80312833313108    23633839         88480215970069    677358071672     
1644534039        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23633903         88480215989459    677358084076     
1644534049        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23633964         88480216008849    677358096480     
1644534060        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23634025         88480216028239    677358108884     
1644534070        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23634100         88480216050389    677358349951     
1644534080        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23634164         88480216072539    677358363735     
1644534090        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23634228         88480216094689    677358377518     
1644534101        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23634292         88480216116839    677358391302     
1644534111        56040155         1745913017819     1306803892       87491720          167737757944956  80312833313108    23634356         88480216138989    677358405085     
1644534121        56040157         1745913017819     1306803892       87491724          167737757944956  80312833313108    23634423         88480216161139    677358418869     
1644534131        56040157         1745913017819     1306803892       87491724          167737757944956  80312833313108    23634487         88480216183289    677358432652     
1644534142        56040157         1745913017819     1306803892       87491724          167737757944956  80312833313108    23634551         88480216205439    677358446436     
1644534152        56040157         1745913017819     1306803892       87491724          167737757944956  80312833313108    23634615         88480216227589    677358460220     
1644534162        56040157         1745913017819     1306803892       87491724          167737757944956  80312833313108    23634679         88480216249739    677358474004     
1644534173        56040157         1745913017819     1306803892       87491724          167737757944956  80312833313108    23634743         88480216271889    677358487787     
1644534183        56040157         1745913017819     1306803892       87491724          167737757944956  80312833313108    23634807         88480216294039    677358501571     
1644534193        56040159         1745913017819     1306803892       87491728          167737757944956  80312833313108    23634874         88480216316189    677358515355     
1644534203        56040159         1745913017819     1306803892       87491728          167737757944956  80312833313108    23634938         88480216338339    677358529139     
1644534214        56040159         1745913017819     1306803892       87491728          167737757944956  80312833313108    23635002         88480216360489    677358542922     
1644534224        56040159         1745913017819     1306803892       87491728          167737757944956  80312833313108    23635066         88480216382639    677358556705     
1644534234        56040159         1745913017819     1306803892       87491728          167737757944956  80312833313108    23635130         88480216404789    677358570489     
1644534244        56040159         1745913017819     1306803892       87491728          167737757944956  80312833313108    23635194         88480216426939    677358584272     
1644534255        56040159         1745913017819     1306803892       87491728          167737757944956  80312833313108    23635258         88480216449089    677358598055     
1644534265        56040161         1745913017819     1306803892       87491732          167737757944956  80312833313108    23635326         88480216471239    677358611839     
1644534275        56040161         1745913017819     1306803892       87491732          167737757944956  80312833313108    23635390         88480216493389    677358625622     
1644534286        56040161         1745913017819     1306803892       87491732          167737757944956  80312833313108    23635454         88480216515539    677358639406     
1644534296        56040161         1745913017819     1306803892       87491732          167737757944956  80312833313108    23635518         88480216537689    677358653190     
1644534306        56040161         1745913017819     1306803892       87491732          167737757944956  80312833313108    23635594         88480216548781    677358812496     
