#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1644533587 8352321711 6803467408 3431752714 1247404173 584134744 468435422 4968568 13469838 91956.86 91197.56 4940.12 7105.95
1644533597 8352321916 6803467582 3431752714 1247404173 584135403 468435440 4968568 13469838 91956.16 91195.56 4942.19 7109.03
1644533608 8352322216 6803467640 3431752714 1247404173 584143962 468444213 4968568 13469838 91769.64 92626.01 5110.11 5634.68
1644533618 8352322540 6803467714 3431752714 1247404173 584144842 468444762 4968568 13469838 91819.78 92667.40 5078.17 5636.66
1644533628 8352322743 6803467730 3431752714 1247404173 584145430 468444852 4968568 13469838 91819.70 92666.64 5077.76 5637.43
1644533638 8352322743 6803467730 3431752714 1247404173 584145993 468444941 4968568 13469838 91819.18 92664.53 5077.79 5639.50
1644533649 8352322820 6803467764 3431752714 1247404173 584146575 468445032 4968568 13469838 91820.04 92669.35 5077.46 5634.72
1644533659 8352322820 6803467764 3431752714 1247404173 584147156 468445120 4968568 13469838 91819.57 92668.65 5077.89 5636.45
1644533669 8352322841 6803467774 3431752714 1247404173 584147739 468445205 4968568 13469838 91806.90 92680.29 5090.07 5624.91
1644533680 8352322841 6803467774 3431752714 1247404173 584148316 468445297 4968568 13469838 91804.88 92681.60 5092.69 5621.91
1644533690 8352322871 6803467800 3431752714 1247404173 584148906 468445388 4968568 13469838 91777.17 92715.28 5120.89 5588.31
1644533700 8352322894 6803467814 3431752714 1247404173 584149499 468445457 4968568 13469838 91775.70 92719.83 5121.84 5583.68
1644533710 8352323205 6803468082 3431752714 1247404173 584150145 468445489 4968568 13469838 91770.45 92724.55 5126.52 5579.98
1644533721 8352323468 6803468304 3431752714 1247404173 584150743 468445575 4968568 13469838 91695.39 92736.27 5202.12 5566.80
1644533731 8352323581 6803468402 3431752714 1247404173 584151320 468445663 4968568 13469838 91694.65 92733.43 5202.81 5571.07
1644533741 8352323595 6803468414 3431752714 1247404173 584151903 468445752 4968568 13469838 91693.67 92735.53 5203.30 5568.66
1644533751 8352323694 6803468500 3431752714 1247404173 584152532 468445837 4968568 13469838 91693.79 92733.21 5203.18 5570.33
1644533762 8352323708 6803468512 3431752714 1247404173 584153108 468445928 4968568 13469838 91734.12 92740.78 5162.57 5564.29
1644533772 8352323759 6803468554 3431752714 1247404173 584153686 468446019 4968568 13469838 91735.40 92740.77 5161.57 5562.26
1644533782 8352323759 6803468554 3431752714 1247404173 584154273 468446108 4968568 13469838 91735.61 92740.79 5161.36 5562.32
1644533793 8352323794 6803468570 3431752714 1247404173 584154865 468446199 4968568 13469838 91734.11 92741.84 5163.92 5562.43
1644533803 8352323794 6803468570 3431752714 1247404173 584155436 468446288 4968568 13469838 91733.78 92743.04 5163.19 5561.02
1644533813 8352323824 6803468596 3431752714 1247404173 584156029 468446379 4968568 13469838 91732.93 92744.64 5164.04 5559.95
1644533823 8352323824 6803468596 3431752714 1247404173 584156616 468446469 4968568 13469838 91734.39 92741.76 5163.00 5561.78
1644533834 8352323849 6803468612 3431752714 1247404173 584157188 468446562 4968568 13469838 91732.79 92742.61 5164.18 5561.95
1644533844 8352323849 6803468612 3431752714 1247404173 584157769 468446651 4968568 13469838 91733.69 92742.34 5163.28 5562.25
1644533854 8352323879 6803468638 3431752714 1247404173 584158349 468446738 4968568 13469838 91734.53 92742.62 5162.99 5561.47
1644533865 8352323879 6803468638 3431752714 1247404173 584158934 468446832 4968568 13469838 91732.78 92743.25 5164.68 5561.29
1644533875 8352323904 6803468654 3431752714 1247404173 584159535 468446919 4968568 13469838 91733.72 92741.99 5163.74 5563.14
1644533885 8352323904 6803468654 3431752714 1247404173 584160121 468447006 4968568 13469838 91734.00 92740.66 5162.96 5563.36
1644533895 8352323934 6803468680 3431752714 1247404173 584160707 468447097 4968568 13469838 91733.45 92742.44 5163.52 5562.32
1644533906 8352323934 6803468680 3431752714 1247404173 584161295 468447188 4968568 13469838 91734.38 92741.02 5163.18 5563.04
1644533916 8352323959 6803468696 3431752714 1247404173 584161879 468447280 4968568 13469838 91733.96 92742.29 5163.50 5561.29
1644533926 8352323959 6803468696 3431752714 1247404173 584162459 468447371 4968568 13469838 91733.25 92742.32 5164.21 5562.20
1644533936 8352323989 6803468722 3431752714 1247404173 584163049 468447461 4968568 13469838 91732.49 92741.32 5165.58 5562.80
1644533947 8352323989 6803468722 3431752714 1247404173 584163623 468447553 4968568 13469838 91733.03 92741.28 5163.94 5563.29
1644533957 8352324014 6803468738 3431752714 1247404173 584164192 468447642 4968568 13469838 91731.86 92741.99 5165.60 5563.02
1644533967 8352324014 6803468738 3431752714 1247404173 584164763 468447736 4968568 13469838 91732.63 92740.70 5164.99 5563.91
1644533977 8352324044 6803468764 3431752714 1247404173 584165351 468447826 4968568 13469838 91732.92 92743.09 5164.54 5560.52
1644533988 8352324044 6803468764 3431752714 1247404173 584165927 468447915 4968568 13469838 91731.34 92742.75 5165.63 5561.86
1644533998 8352324069 6803468780 3431752714 1247404173 584166509 468448004 4968568 13469838 91730.64 92743.16 5166.33 5560.35
1644534008 8352324103 6803468810 3431752714 1247404173 584167094 468448098 4968568 13469838 91740.27 92749.68 5156.70 5555.36
1644534018 8352324103 6803468810 3431752714 1247404173 584167658 468448187 4968568 13469838 91738.03 92745.47 5159.43 5559.20
1644534029 8352324128 6803468826 3431752714 1247404173 584168245 468448276 4968568 13469838 91736.82 92745.29 5160.64 5558.75
1644534039 8352324128 6803468826 3431752714 1247404173 584168830 468448366 4968568 13469838 91735.98 92745.89 5160.99 5558.18
1644534049 8352324158 6803468852 3431752714 1247404173 584169393 468448455 4968568 13469838 91734.97 92745.94 5162.00 5558.66
1644534060 8352324158 6803468852 3431752714 1247404173 584169979 468448545 4968568 13469838 91734.34 92745.48 5162.62 5558.68
1644534070 8352324451 6803468916 3431752714 1247404173 584170899 468449084 4968568 13469838 91508.50 92708.38 5388.96 5596.76
1644534080 8352325240 6803469088 3431752714 1247404173 584171560 468449171 4968568 13469838 91453.38 92707.85 5444.16 5595.87
1644534090 8352325737 6803469158 3431752714 1247404173 584172199 468449257 4968568 13469838 91398.87 92708.49 5499.20 5596.06
1644534101 8352325844 6803469196 3431752714 1247404173 584172849 468449342 4968568 13469838 91341.49 92705.62 5556.50 5598.02
1644534111 8352326046 6803469208 3431752714 1247404173 584173505 468449431 4968568 13469838 91285.24 92705.95 5612.23 5598.11
1644534121 8352326225 6803469238 3431752714 1247404173 584174133 468449519 4968568 13469838 91231.42 92707.32 5665.55 5597.71
1644534131 8352326225 6803469238 3431752714 1247404173 584174769 468449608 4968568 13469838 91180.13 92706.80 5718.43 5597.30
1644534142 8352326425 6803469268 3431752714 1247404173 584175407 468449694 4968568 13469838 91128.04 92709.76 5770.41 5593.26
1644534152 8352326453 6803469286 3431752714 1247404173 584176053 468449780 4968568 13469838 91074.21 92709.30 5822.75 5594.26
1644534162 8352326594 6803469286 3431752714 1247404173 584176690 468449868 4968568 13469838 91015.15 92712.17 5882.03 5591.96
1644534173 8352326594 6803469286 3431752714 1247404173 584177333 468449956 4968568 13469838 90959.63 92711.39 5937.37 5593.70
1644534183 8352326741 6803469286 3431752714 1247404173 584177980 468450044 4968568 13469838 90903.32 92711.28 5993.65 5593.38
1644534193 8352326943 6803469398 3431752714 1247404173 584178619 468450136 4968568 13469838 90849.43 92710.59 6048.58 5594.05
1644534203 8352326943 6803469398 3431752714 1247404173 584179247 468450220 4968568 13469838 90793.89 92713.21 6104.27 5591.41
1644534214 8352326964 6803469410 3431752714 1247404173 584179882 468450309 4968568 13469838 90738.49 92711.67 6159.68 5592.51
1644534224 8352326970 6803469410 3431752714 1247404173 584180513 468450396 4968568 13469838 90683.09 92710.38 6214.41 5594.23
1644534234 8352326970 6803469410 3431752714 1247404173 584181158 468450481 4968568 13469838 90625.33 92709.23 6271.64 5594.77
1644534244 8352327087 6803469410 3431752714 1247404173 584181852 468450570 4968568 13469838 90569.39 92709.05 6328.07 5595.59
1644534255 8352327343 6803469410 3431752714 1247404173 584182806 468450657 4968568 13469838 90513.99 92709.23 6383.47 5594.85
1644534265 8352327343 6803469410 3431752714 1247404173 584183752 468450744 4968568 13469838 90458.27 92707.19 6439.24 5595.83
1644534275 8352327467 6803469410 3431752714 1247404173 584184391 468450831 4968568 13469838 90424.18 92710.91 6473.39 5593.24
1644534286 8352327672 6803469608 3431752714 1247404173 584185020 468450922 4968568 13469838 90422.32 92708.39 6475.64 5595.69
1644534296 8352327864 6803469668 3431752714 1247404173 584185613 468451005 4968568 13469838 90419.58 92709.06 6477.39 5596.11
1644534306 8352327878 6803469670 3431752714 1247404173 584186258 468451095 4968568 13469838 91963.99 92863.51 4933.04 5440.07
